Year,Cancer Type,Sex,Count,"Age-specific Rate (per 100,000)"
2002,Melanoma of the skin,Males,102,33.8
2002,Melanoma of the skin,Males,96,41.5
2002,Melanoma of the skin,Males,84,61.9
2002,Melanoma of the skin,Males,58,94.5
2002,Melanoma of the skin,Males,19,81.7
2002,Melanoma of the skin,Males,724,7.5
2003,Melanoma of the skin,Males,0,0.0
2003,Melanoma of the skin,Males,0,0.0
2003,Melanoma of the skin,Males,0,0.0
2003,Melanoma of the skin,Males,2,0.3
2003,Melanoma of the skin,Males,2,0.3
2003,Melanoma of the skin,Males,5,0.7
2003,Melanoma of the skin,Males,5,0.7
2003,Melanoma of the skin,Males,17,2.4
2003,Melanoma of the skin,Males,29,3.8
2003,Melanoma of the skin,Males,44,6.4
2003,Melanoma of the skin,Males,53,8.2
2003,Melanoma of the skin,Males,67,11.6
2003,Melanoma of the skin,Males,76,17.5
2003,Melanoma of the skin,Males,88,25.1
2003,Melanoma of the skin,Males,91,30.4
2003,Melanoma of the skin,Males,111,46.7
2003,Melanoma of the skin,Males,102,70.9
2003,Melanoma of the skin,Males,58,92.3
2003,Melanoma of the skin,Males,14,57.6
2003,Melanoma of the skin,Males,764,7.8
2004,Melanoma of the skin,Males,0,0.0
2004,Melanoma of the skin,Males,0,0.0
2004,Melanoma of the skin,Males,0,0.0
2004,Melanoma of the skin,Males,0,0.0
2004,Melanoma of the skin,Males,6,0.9
2004,Melanoma of the skin,Males,5,0.7
2004,Melanoma of the skin,Males,13,1.7
2004,Melanoma of the skin,Males,16,2.2
2004,Melanoma of the skin,Males,27,3.6
2004,Melanoma of the skin,Males,45,6.4
2004,Melanoma of the skin,Males,76,11.7
2004,Melanoma of the skin,Males,76,12.7
2004,Melanoma of the skin,Males,70,15.5
2004,Melanoma of the skin,Males,89,24.6
2004,Melanoma of the skin,Males,81,27.2
2004,Melanoma of the skin,Males,128,52.7
2004,Melanoma of the skin,Males,105,69.0
2004,Melanoma of the skin,Males,59,92.0
2004,Melanoma of the skin,Males,19,74.0
2004,Melanoma of the skin,Males,815,8.2
2005,Melanoma of the skin,Males,0,0.0
2005,Melanoma of the skin,Males,0,0.0
2005,Melanoma of the skin,Males,0,0.0
2005,Melanoma of the skin,Males,0,0.0
2005,Melanoma of the skin,Males,0,0.0
2005,Melanoma of the skin,Males,10,1.5
2005,Melanoma of the skin,Males,18,2.4
2005,Melanoma of the skin,Males,12,1.6
2005,Melanoma of the skin,Males,35,4.6
2005,Melanoma of the skin,Males,31,4.3
2005,Melanoma of the skin,Males,53,8.0
2005,Melanoma of the skin,Males,91,14.8
2005,Melanoma of the skin,Males,79,16.8
2005,Melanoma of the skin,Males,89,23.9
2005,Melanoma of the skin,Males,107,36.0
2005,Melanoma of the skin,Males,119,48.1
2005,Melanoma of the skin,Males,123,77.7
2005,Melanoma of the skin,Males,65,93.9
2005,Melanoma of the skin,Males,28,102.6
2005,Melanoma of the skin,Males,860,8.6
2006,Melanoma of the skin,Males,0,0.0
2006,Melanoma of the skin,Males,1,0.1
2006,Melanoma of the skin,Males,0,0.0
2006,Melanoma of the skin,Males,2,0.3
2006,Melanoma of the skin,Males,2,0.3
2006,Melanoma of the skin,Males,7,1.0
2006,Melanoma of the skin,Males,7,1.0
2006,Melanoma of the skin,Males,17,2.3
2006,Melanoma of the skin,Males,26,3.5
2006,Melanoma of the skin,Males,35,4.8
2006,Melanoma of the skin,Males,36,5.4
2006,Melanoma of the skin,Males,58,9.2
2006,Melanoma of the skin,Males,73,14.9
2006,Melanoma of the skin,Males,85,22.2
2006,Melanoma of the skin,Males,109,36.3
2006,Melanoma of the skin,Males,133,53.2
2006,Melanoma of the skin,Males,112,68.1
2006,Melanoma of the skin,Males,64,85.7
2006,Melanoma of the skin,Males,28,97.8
2006,Melanoma of the skin,Males,795,7.8
2007,Melanoma of the skin,Males,0,0.0
2007,Melanoma of the skin,Males,0,0.0
2007,Melanoma of the skin,Males,0,0.0
2007,Melanoma of the skin,Males,0,0.0
2007,Melanoma of the skin,Males,3,0.4
2007,Melanoma of the skin,Males,7,1.0
2007,Melanoma of the skin,Males,5,0.7
2007,Melanoma of the skin,Males,20,2.6
2007,Melanoma of the skin,Males,25,3.3
2007,Melanoma of the skin,Males,48,6.4
2007,Melanoma of the skin,Males,49,7.2
2007,Melanoma of the skin,Males,85,13.6
2007,Melanoma of the skin,Males,95,18.0
2007,Melanoma of the skin,Males,80,20.1
2007,Melanoma of the skin,Males,101,32.8
2007,Melanoma of the skin,Males,141,56.1
2007,Melanoma of the skin,Males,119,69.9
2007,Melanoma of the skin,Males,78,96.7
2007,Melanoma of the skin,Males,34,112.4
2007,Melanoma of the skin,Males,890,8.6
2008,Melanoma of the skin,Males,0,0.0
2008,Melanoma of the skin,Males,0,0.0
2008,Melanoma of the skin,Males,0,0.0
2008,Melanoma of the skin,Males,1,0.1
2008,Melanoma of the skin,Males,4,0.5
2008,Melanoma of the skin,Males,5,0.7
2008,Melanoma of the skin,Males,13,1.8
2008,Melanoma of the skin,Males,19,2.4
2008,Melanoma of the skin,Males,23,3.1
2008,Melanoma of the skin,Males,31,4.1
2008,Melanoma of the skin,Males,43,6.2
2008,Melanoma of the skin,Males,91,14.4
2008,Melanoma of the skin,Males,88,15.7
2008,Melanoma of the skin,Males,114,27.7
2008,Melanoma of the skin,Males,111,34.9
2008,Melanoma of the skin,Males,146,58.0
2008,Melanoma of the skin,Males,142,80.7
2008,Melanoma of the skin,Males,78,90.7
2008,Melanoma of the skin,Males,33,105.4
2008,Melanoma of the skin,Males,942,8.9
2009,Melanoma of the skin,Males,0,0.0
2009,Melanoma of the skin,Males,1,0.1
2009,Melanoma of the skin,Males,0,0.0
2009,Melanoma of the skin,Males,0,0.0
2009,Melanoma of the skin,Males,1,0.1
2009,Melanoma of the skin,Males,3,0.4
2009,Melanoma of the skin,Males,15,2.0
2009,Melanoma of the skin,Males,16,2.0
2009,Melanoma of the skin,Males,24,3.2
2009,Melanoma of the skin,Males,34,4.4
2009,Melanoma of the skin,Males,56,7.9
2009,Melanoma of the skin,Males,69,10.8
2009,Melanoma of the skin,Males,96,16.6
2009,Melanoma of the skin,Males,112,26.0
2009,Melanoma of the skin,Males,132,40.0
2009,Melanoma of the skin,Males,123,48.7
2009,Melanoma of the skin,Males,151,83.4
2009,Melanoma of the skin,Males,79,86.4
2009,Melanoma of the skin,Males,36,110.7
2009,Melanoma of the skin,Males,948,8.8
2010,Melanoma of the skin,Males,1,0.1
2010,Melanoma of the skin,Males,0,0.0
2010,Melanoma of the skin,Males,0,0.0
2010,Melanoma of the skin,Males,1,0.1
2010,Melanoma of the skin,Males,0,0.0
2010,Melanoma of the skin,Males,6,0.7
2010,Melanoma of the skin,Males,10,1.3
2010,Melanoma of the skin,Males,19,2.4
2010,Melanoma of the skin,Males,17,2.2
2010,Melanoma of the skin,Males,37,4.8
2010,Melanoma of the skin,Males,47,6.5
2010,Melanoma of the skin,Males,77,11.9
2010,Melanoma of the skin,Males,112,18.8
2010,Melanoma of the skin,Males,115,25.5
2010,Melanoma of the skin,Males,128,37.2
2010,Melanoma of the skin,Males,122,48.1
2010,Melanoma of the skin,Males,147,78.9
2010,Melanoma of the skin,Males,105,109.1
2010,Melanoma of the skin,Males,40,113.0
2010,Melanoma of the skin,Males,984,9.0
2011,Melanoma of the skin,Males,0,0.0
2011,Melanoma of the skin,Males,0,0.0
2011,Melanoma of the skin,Males,0,0.0
2011,Melanoma of the skin,Males,0,0.0
2011,Melanoma of the skin,Males,1,0.1
2011,Melanoma of the skin,Males,10,1.2
2011,Melanoma of the skin,Males,10,1.3
2011,Melanoma of the skin,Males,12,1.5
2011,Melanoma of the skin,Males,31,3.9
2011,Melanoma of the skin,Males,34,4.4
2011,Melanoma of the skin,Males,54,7.3
2011,Melanoma of the skin,Males,80,12.1
2011,Melanoma of the skin,Males,115,18.8
2011,Melanoma of the skin,Males,112,23.6
2011,Melanoma of the skin,Males,141,39.5
2011,Melanoma of the skin,Males,157,60.8
2011,Melanoma of the skin,Males,149,78.2
2011,Melanoma of the skin,Males,109,108.0
2011,Melanoma of the skin,Males,60,157.3
2011,Melanoma of the skin,Males,1075,9.7
2012,Melanoma of the skin,Males,0,0.0
2012,Melanoma of the skin,Males,0,0.0
2012,Melanoma of the skin,Males,0,0.0
2012,Melanoma of the skin,Males,1,0.1
2012,Melanoma of the skin,Males,1,0.1
2012,Melanoma of the skin,Males,10,1.2
2012,Melanoma of the skin,Males,7,0.9
2012,Melanoma of the skin,Males,16,2.1
2012,Melanoma of the skin,Males,15,1.9
2012,Melanoma of the skin,Males,34,4.5
2012,Melanoma of the skin,Males,49,6.5
2012,Melanoma of the skin,Males,61,9.1
2012,Melanoma of the skin,Males,107,17.6
2012,Melanoma of the skin,Males,118,23.2
2012,Melanoma of the skin,Males,148,40.0
2012,Melanoma of the skin,Males,147,55.1
2012,Melanoma of the skin,Males,151,78.4
2012,Melanoma of the skin,Males,118,112.0
2012,Melanoma of the skin,Males,60,144.0
2012,Melanoma of the skin,Males,1043,9.2
2013,Melanoma of the skin,Males,0,0.0
2013,Melanoma of the skin,Males,0,0.0
2013,Melanoma of the skin,Males,0,0.0
2013,Melanoma of the skin,Males,0,0.0
2013,Melanoma of the skin,Males,0,0.0
2013,Melanoma of the skin,Males,6,0.7
2013,Melanoma of the skin,Males,7,0.8
2013,Melanoma of the skin,Males,11,1.4
2013,Melanoma of the skin,Males,29,3.5
2013,Melanoma of the skin,Males,35,4.6
2013,Melanoma of the skin,Males,65,8.5
2013,Melanoma of the skin,Males,73,10.7
2013,Melanoma of the skin,Males,115,18.7
2013,Melanoma of the skin,Males,149,27.8
2013,Melanoma of the skin,Males,134,35.1
2013,Melanoma of the skin,Males,148,53.6
2013,Melanoma of the skin,Males,178,91.7
2013,Melanoma of the skin,Males,115,104.1
2013,Melanoma of the skin,Males,57,126.6
2013,Melanoma of the skin,Males,1122,9.8
2014,Melanoma of the skin,Males,0,0.0
2014,Melanoma of the skin,Males,0,0.0
2014,Melanoma of the skin,Males,0,0.0
2014,Melanoma of the skin,Males,0,0.0
2014,Melanoma of the skin,Males,2,0.2
2014,Melanoma of the skin,Males,5,0.6
2014,Melanoma of the skin,Males,6,0.7
2014,Melanoma of the skin,Males,13,1.7
2014,Melanoma of the skin,Males,20,2.4
2014,Melanoma of the skin,Males,23,3.0
2014,Melanoma of the skin,Males,52,6.7
2014,Melanoma of the skin,Males,70,10.0
2014,Melanoma of the skin,Males,105,16.9
2014,Melanoma of the skin,Males,103,18.5
2014,Melanoma of the skin,Males,118,29.6
2014,Melanoma of the skin,Males,156,54.4
2014,Melanoma of the skin,Males,156,79.5
2014,Melanoma of the skin,Males,108,93.9
2014,Melanoma of the skin,Males,46,94.1
2014,Melanoma of the skin,Males,983,8.4
2015,Melanoma of the skin,Males,0,0.0
2015,Melanoma of the skin,Males,0,0.0
2015,Melanoma of the skin,Males,0,0.0
2015,Melanoma of the skin,Males,0,0.0
2015,Melanoma of the skin,Males,1,0.1
2015,Melanoma of the skin,Males,5,0.6
2015,Melanoma of the skin,Males,5,0.6
2015,Melanoma of the skin,Males,18,2.3
2015,Melanoma of the skin,Males,24,2.9
2015,Melanoma of the skin,Males,28,3.6
2015,Melanoma of the skin,Males,52,6.8
2015,Melanoma of the skin,Males,64,9.0
2015,Melanoma of the skin,Males,92,14.6
2015,Melanoma of the skin,Males,105,18.3
2015,Melanoma of the skin,Males,124,29.8
2015,Melanoma of the skin,Males,122,40.9
2015,Melanoma of the skin,Males,151,76.3
2015,Melanoma of the skin,Males,126,105.6
2015,Melanoma of the skin,Males,79,150.3
2015,Melanoma of the skin,Males,996,8.4
2016,Melanoma of the skin,Males,0,0.0
2016,Melanoma of the skin,Males,0,0.0
2016,Melanoma of the skin,Males,0,0.0
2016,Melanoma of the skin,Males,1,0.1
2016,Melanoma of the skin,Males,1,0.1
2016,Melanoma of the skin,Males,2,0.2
2016,Melanoma of the skin,Males,8,0.9
2016,Melanoma of the skin,Males,15,1.9
2016,Melanoma of the skin,Males,20,2.5
2016,Melanoma of the skin,Males,24,3.1
2016,Melanoma of the skin,Males,34,4.5
2016,Melanoma of the skin,Males,54,7.5
2016,Melanoma of the skin,Males,61,9.6
2016,Melanoma of the skin,Males,129,21.9
2016,Melanoma of the skin,Males,104,23.8
2016,Melanoma of the skin,Males,116,37.6
2016,Melanoma of the skin,Males,119,58.8
2016,Melanoma of the skin,Males,116,94.7
2016,Melanoma of the skin,Males,56,98.6
2016,Melanoma of the skin,Males,860,7.2
2017,Melanoma of the skin,Males,0,0.0
2017,Melanoma of the skin,Males,0,0.0
2017,Melanoma of the skin,Males,0,0.0
2017,Melanoma of the skin,Males,1,0.1
2017,Melanoma of the skin,Males,2,0.2
2017,Melanoma of the skin,Males,1,0.1
2017,Melanoma of the skin,Males,5,0.5
2017,Melanoma of the skin,Males,7,0.8
2017,Melanoma of the skin,Males,9,1.1
2017,Melanoma of the skin,Males,28,3.5
2017,Melanoma of the skin,Males,27,3.6
2017,Melanoma of the skin,Males,59,8.0
2017,Melanoma of the skin,Males,87,13.4
2017,Melanoma of the skin,Males,115,19.6
2017,Melanoma of the skin,Males,107,22.8
2017,Melanoma of the skin,Males,117,36.4
2017,Melanoma of the skin,Males,136,64.8
2017,Melanoma of the skin,Males,123,98.7
2017,Melanoma of the skin,Males,81,135.8
2017,Melanoma of the skin,Males,905,7.4
2018,Melanoma of the skin,Males,0,0.0
2018,Melanoma of the skin,Males,0,0.0
2018,Melanoma of the skin,Males,0,0.0
2018,Melanoma of the skin,Males,0,0.0
2018,Melanoma of the skin,Males,0,0.0
2018,Melanoma of the skin,Males,4,0.4
2018,Melanoma of the skin,Males,6,0.7
2018,Melanoma of the skin,Males,12,1.4
2018,Melanoma of the skin,Males,12,1.5
2018,Melanoma of the skin,Males,28,3.4
2018,Melanoma of the skin,Males,34,4.5
2018,Melanoma of the skin,Males,54,7.2
2018,Melanoma of the skin,Males,81,12.2
2018,Melanoma of the skin,Males,105,17.8
2018,Melanoma of the skin,Males,133,26.6
2018,Melanoma of the skin,Males,148,44.5
2018,Melanoma of the skin,Males,137,62.8
2018,Melanoma of the skin,Males,111,88.0
2018,Melanoma of the skin,Males,90,143.2
2018,Melanoma of the skin,Males,955,7.7
2019,Melanoma of the skin,Males,0,0.0
2019,Melanoma of the skin,Males,0,0.0
2019,Melanoma of the skin,Males,0,0.0
2019,Melanoma of the skin,Males,0,0.0
2019,Melanoma of the skin,Males,0,0.0
2019,Melanoma of the skin,Males,3,0.3
2019,Melanoma of the skin,Males,5,0.5
2019,Melanoma of the skin,Males,5,0.6
2019,Melanoma of the skin,Males,13,1.6
2019,Melanoma of the skin,Males,32,3.9
2019,Melanoma of the skin,Males,36,4.8
2019,Melanoma of the skin,Males,53,7.0
2019,Melanoma of the skin,Males,73,10.8
2019,Melanoma of the skin,Males,97,16.3
2019,Melanoma of the skin,Males,142,27.4
2019,Melanoma of the skin,Males,149,42.6
2019,Melanoma of the skin,Males,136,59.7
2019,Melanoma of the skin,Males,108,84.1
2019,Melanoma of the skin,Males,95,144.2
2019,Melanoma of the skin,Males,947,7.5
2020,Melanoma of the skin,Males,0,0.0
2020,Melanoma of the skin,Males,0,0.0
2020,Melanoma of the skin,Males,0,0.0
2020,Melanoma of the skin,Males,0,0.0
2020,Melanoma of the skin,Males,1,0.1
2020,Melanoma of the skin,Males,0,0.0
2020,Melanoma of the skin,Males,5,0.5
2020,Melanoma of the skin,Males,10,1.1
2020,Melanoma of the skin,Males,14,1.7
2020,Melanoma of the skin,Males,16,1.9
2020,Melanoma of the skin,Males,35,4.5
2020,Melanoma of the skin,Males,35,4.6
2020,Melanoma of the skin,Males,73,10.5
2020,Melanoma of the skin,Males,108,17.7
2020,Melanoma of the skin,Males,117,21.6
2020,Melanoma of the skin,Males,151,41.0
2020,Melanoma of the skin,Males,140,58.3
2020,Melanoma of the skin,Males,145,110.7
2020,Melanoma of the skin,Males,106,152.0
2020,Melanoma of the skin,Males,956,7.5
2021,Melanoma of the skin,Males,0,0.0
2021,Melanoma of the skin,Males,0,0.0
2021,Melanoma of the skin,Males,0,0.0
2021,Melanoma of the skin,Males,0,0.0
2021,Melanoma of the skin,Males,1,0.1
2021,Melanoma of the skin,Males,2,0.2
2021,Melanoma of the skin,Males,3,0.3
2021,Melanoma of the skin,Males,9,1.0
2021,Melanoma of the skin,Males,11,1.3
2021,Melanoma of the skin,Males,20,2.4
2021,Melanoma of the skin,Males,31,3.9
2021,Melanoma of the skin,Males,52,6.8
2021,Melanoma of the skin,Males,62,8.7
2021,Melanoma of the skin,Males,94,15.2
2021,Melanoma of the skin,Males,139,25.1
2021,Melanoma of the skin,Males,165,42.5
2021,Melanoma of the skin,Males,157,62.8
2021,Melanoma of the skin,Males,113,83.2
2021,Melanoma of the skin,Males,101,138.2
2021,Melanoma of the skin,Males,960,7.5
2022,Melanoma of the skin,Males,0,0.0
2022,Melanoma of the skin,Males,0,0.0
2022,Melanoma of the skin,Males,1,0.1
2022,Melanoma of the skin,Males,0,0.0
2022,Melanoma of the skin,Males,0,0.0
2022,Melanoma of the skin,Males,0,0.0
2022,Melanoma of the skin,Males,2,0.2
2022,Melanoma of the skin,Males,8,0.9
2022,Melanoma of the skin,Males,6,0.7
2022,Melanoma of the skin,Males,10,1.2
2022,Melanoma of the skin,Males,38,4.7
2022,Melanoma of the skin,Males,42,5.6
2022,Melanoma of the skin,Males,72,9.9
2022,Melanoma of the skin,Males,92,14.7
2022,Melanoma of the skin,Males,119,21.6
2022,Melanoma of the skin,Males,182,43.5
2022,Melanoma of the skin,Males,189,72.6
2022,Melanoma of the skin,Males,131,92.7
2022,Melanoma of the skin,Males,90,120.7
2022,Melanoma of the skin,Males,982,7.6
2023,Melanoma of the skin,Males,0,0.0
2023,Melanoma of the skin,Males,0,0.0
2023,Melanoma of the skin,Males,0,0.0
2023,Melanoma of the skin,Males,0,0.0
2023,Melanoma of the skin,Males,0,0.0
2023,Melanoma of the skin,Males,0,0.0
2023,Melanoma of the skin,Males,3,0.3
2023,Melanoma of the skin,Males,6,0.6
2023,Melanoma of the skin,Males,5,0.6
2023,Melanoma of the skin,Males,14,1.8
2023,Melanoma of the skin,Males,26,3.1
2023,Melanoma of the skin,Males,34,4.5
2023,Melanoma of the skin,Males,54,7.3
2023,Melanoma of the skin,Males,85,13.3
2023,Melanoma of the skin,Males,113,20.4
2023,Melanoma of the skin,Males,173,38.8
2023,Melanoma of the skin,Males,151,56.1
2023,Melanoma of the skin,Males,131,88.8
2023,Melanoma of the skin,Males,110,144.3
2023,Melanoma of the skin,Males,905,6.8
2024,Melanoma of the skin,Males,0,0.0
2024,Melanoma of the skin,Males,0,0.0
2024,Melanoma of the skin,Males,0,0.0
2024,Melanoma of the skin,Males,0,0.0
2024,Melanoma of the skin,Males,0,0.0
2024,Melanoma of the skin,Males,0,0.0
2024,Melanoma of the skin,Males,2,0.2
2024,Melanoma of the skin,Males,5,0.5
2024,Melanoma of the skin,Males,3,0.3
2024,Melanoma of the skin,Males,12,1.5
2024,Melanoma of the skin,Males,23,2.8
2024,Melanoma of the skin,Males,30,4.0
2024,Melanoma of the skin,Males,48,6.4
2024,Melanoma of the skin,Males,81,12.3
2024,Melanoma of the skin,Males,108,19.2
2024,Melanoma of the skin,Males,176,37.8
2024,Melanoma of the skin,Males,153,53.9
2024,Melanoma of the skin,Males,136,88.1
2024,Melanoma of the skin,Males,115,147.1
2024,Melanoma of the skin,Males,892,6.6
1971,Melanoma of the skin,Females,0,0.0
1971,Melanoma of the skin,Females,0,0.0
1971,Melanoma of the skin,Females,0,0.0
1971,Melanoma of the skin,Females,1,0.2
1971,Melanoma of the skin,Females,4,0.7
1971,Melanoma of the skin,Females,7,1.5
1971,Melanoma of the skin,Females,6,1.5
1971,Melanoma of the skin,Females,9,2.5
1971,Melanoma of the skin,Females,12,3.1
1971,Melanoma of the skin,Females,16,4.1
1971,Melanoma of the skin,Females,21,6.2
1971,Melanoma of the skin,Females,13,4.2
1971,Melanoma of the skin,Females,16,6.0
1971,Melanoma of the skin,Females,11,5.3
1971,Melanoma of the skin,Females,9,5.2
1971,Melanoma of the skin,Females,9,7.2
1971,Melanoma of the skin,Females,10,12.8
1971,Melanoma of the skin,Females,5,14.8
1971,Melanoma of the skin,Females,3,24.8
1971,Melanoma of the skin,Females,152,2.3
1972,Melanoma of the skin,Females,0,0.0
1972,Melanoma of the skin,Females,0,0.0
1972,Melanoma of the skin,Females,0,0.0
1972,Melanoma of the skin,Females,0,0.0
1972,Melanoma of the skin,Females,7,1.3
1972,Melanoma of the skin,Females,6,1.2
1972,Melanoma of the skin,Females,12,2.9
1972,Melanoma of the skin,Females,10,2.7
1972,Melanoma of the skin,Females,11,2.9
1972,Melanoma of the skin,Females,18,4.6
1972,Melanoma of the skin,Females,21,6.0
1972,Melanoma of the skin,Females,17,5.4
1972,Melanoma of the skin,Females,14,5.1
1972,Melanoma of the skin,Females,19,8.8
1972,Melanoma of the skin,Females,11,6.3
1972,Melanoma of the skin,Females,4,3.1
1972,Melanoma of the skin,Females,8,10.0
1972,Melanoma of the skin,Females,2,5.7
1972,Melanoma of the skin,Females,3,23.5
1972,Melanoma of the skin,Females,163,2.5
1973,Melanoma of the skin,Females,0,0.0
1973,Melanoma of the skin,Females,0,0.0
1973,Melanoma of the skin,Females,0,0.0
1973,Melanoma of the skin,Females,4,0.7
1973,Melanoma of the skin,Females,3,0.5
1973,Melanoma of the skin,Females,4,0.8
1973,Melanoma of the skin,Females,8,1.9
1973,Melanoma of the skin,Females,5,1.3
1973,Melanoma of the skin,Females,12,3.2
1973,Melanoma of the skin,Females,19,4.9
1973,Melanoma of the skin,Females,22,6.1
1973,Melanoma of the skin,Females,10,3.2
1973,Melanoma of the skin,Females,19,6.7
1973,Melanoma of the skin,Females,18,8.0
1973,Melanoma of the skin,Females,14,7.8
1973,Melanoma of the skin,Females,9,7.0
1973,Melanoma of the skin,Females,6,7.2
1973,Melanoma of the skin,Females,2,5.4
1973,Melanoma of the skin,Females,0,0.0
1973,Melanoma of the skin,Females,155,2.3
1974,Melanoma of the skin,Females,0,0.0
1974,Melanoma of the skin,Females,0,0.0
1974,Melanoma of the skin,Females,0,0.0
1974,Melanoma of the skin,Females,0,0.0
1974,Melanoma of the skin,Females,1,0.2
